date ,load,humidity,temp,date1
2/7/2017 22:00,8367.00,100,272.56,2/7/2017
2/7/2017 23:00,7862.00,100,272.72,2/7/2017
2/8/2017 0:00,7454.00,100,272.43,2/8/2017
2/8/2017 1:00,7275.00,100,272.01,2/8/2017
2/8/2017 2:00,7203.00,100,271,2/8/2017
2/8/2017 3:00,7171.00,100,271.32,2/8/2017
2/8/2017 4:00,7183.00,100,270.64,2/8/2017
2/8/2017 5:00,7401.00,85,269.86,2/8/2017
2/8/2017 6:00,7788.00,63,269.66,2/8/2017
2/8/2017 7:00,8223.00,63,269.33,2/8/2017
2/8/2017 8:00,8563.00,63,268.35,2/8/2017
2/8/2017 9:00,8738.00,63,268.35,2/8/2017
2/8/2017 10:00,8665.00,68,268.75,2/8/2017
2/8/2017 11:00,8590.00,68,268.74,2/8/2017
2/8/2017 12:00,8451.00,63,268.73,2/8/2017
2/8/2017 13:00,8266.00,63,268.33,2/8/2017
2/8/2017 14:00,8154.00,63,268.12,2/8/2017
2/8/2017 15:00,8136.00,63,268.99,2/8/2017
2/8/2017 16:00,8356.00,63,268.71,2/8/2017
2/8/2017 17:00,8822.00,63,268.86,2/8/2017
2/8/2017 18:00,8990.00,58,269.57,2/8/2017
2/8/2017 19:00,8814.00,58,270,2/8/2017
2/8/2017 20:00,8653.00,68,270.99,2/8/2017
2/8/2017 21:00,8445.00,68,271.14,2/8/2017
2/8/2017 22:00,8130.00,80,270.85,2/8/2017
2/8/2017 23:00,7813.00,100,271,2/8/2017
2/9/2017 0:00,7552.00,100,271.14,2/9/2017
2/9/2017 1:00,7448.00,92,270.58,2/9/2017
2/9/2017 2:00,7364.00,92,270.57,2/9/2017
2/9/2017 3:00,7357.00,100,270.99,2/9/2017
2/9/2017 4:00,7416.00,100,270.97,2/9/2017
2/9/2017 5:00,7585.00,92,271.81,2/9/2017
2/9/2017 6:00,7876.00,92,272.35,2/9/2017
2/9/2017 7:00,8262.00,100,271.72,2/9/2017
2/9/2017 8:00,8621.00,92,271.62,2/9/2017
2/9/2017 9:00,8820.00,100,271.98,2/9/2017
2/9/2017 10:00,8888.00,100,271.94,2/9/2017
2/9/2017 11:00,8790.00,100,271.92,2/9/2017
2/9/2017 12:00,8632.00,93,271.95,2/9/2017
2/9/2017 13:00,8473.00,93,271.95,2/9/2017
2/9/2017 14:00,8398.00,100,272.32,2/9/2017
2/9/2017 15:00,8469.00,100,273.93,2/9/2017
2/9/2017 16:00,8734.00,100,273.64,2/9/2017
2/9/2017 17:00,9263.00,100,274.3,2/9/2017
2/9/2017 18:00,9345.00,100,273.97,2/9/2017
2/9/2017 19:00,9165.00,100,274.84,2/9/2017
2/9/2017 20:00,8936.00,100,273.78,2/9/2017
2/9/2017 21:00,8615.00,100,274.28,2/9/2017
2/9/2017 22:00,8072.00,100,277.92,2/9/2017
2/9/2017 23:00,7651.00,50,278.41,2/9/2017
2/10/2017 0:00,7381.00,93,278.39,2/10/2017
2/10/2017 1:00,7287.00,85,278.62,2/10/2017
2/10/2017 2:00,7249.00,100,277.66,2/10/2017
2/10/2017 3:00,7268.00,100,278.43,2/10/2017
2/10/2017 4:00,7417.00,93,278.28,2/10/2017
2/10/2017 5:00,7800.00,86,278.43,2/10/2017
2/10/2017 6:00,8556.00,100,278.44,2/10/2017
2/10/2017 7:00,9326.00,100,279.55,2/10/2017
2/10/2017 8:00,9426.00,70,280.34,2/10/2017
2/10/2017 9:00,9329.00,80,278.93,2/10/2017
2/10/2017 10:00,9153.00,93,279.18,2/10/2017
2/10/2017 11:00,9034.00,87,279.75,2/10/2017
2/10/2017 12:00,8926.00,93,279.37,2/10/2017
2/10/2017 13:00,8817.00,81,279,2/10/2017
2/10/2017 14:00,8628.00,81,279.33,2/10/2017
2/10/2017 15:00,8643.00,81,278.95,2/10/2017
2/10/2017 16:00,8923.00,81,279.42,2/10/2017
2/10/2017 17:00,9546.00,92,279.32,2/10/2017
2/10/2017 18:00,9594.00,100,279.91,2/10/2017
2/10/2017 19:00,9437.00,92,280.47,2/10/2017
2/10/2017 20:00,9165.00,75,278.66,2/10/2017
2/10/2017 21:00,8831.00,81,278.65,2/10/2017
2/10/2017 22:00,8282.00,75,278.29,2/10/2017
2/10/2017 23:00,7779.00,81,278.82,2/10/2017
2/11/2017 0:00,7413.00,97,278.64,2/11/2017
2/11/2017 1:00,7289.00,75,277.99,2/11/2017
2/11/2017 2:00,7232.00,75,277.49,2/11/2017
2/11/2017 3:00,7229.00,80,277.58,2/11/2017
2/11/2017 4:00,7319.00,75,277.74,2/11/2017
2/11/2017 5:00,7719.00,75,277.07,2/11/2017
2/11/2017 6:00,8425.00,100,276.41,2/11/2017
2/11/2017 7:00,9100.00,86,276.92,2/11/2017
2/11/2017 8:00,9164.00,75,277.14,2/11/2017
2/11/2017 9:00,9100.00,80,276.53,2/11/2017
2/11/2017 10:00,8963.00,86,276.11,2/11/2017
2/11/2017 11:00,8854.00,86,275.93,2/11/2017
2/11/2017 12:00,8758.00,86,276.11,2/11/2017
2/11/2017 13:00,8652.00,86,275.91,2/11/2017
2/11/2017 14:00,8561.00,80,275.91,2/11/2017
2/11/2017 15:00,8599.00,86,275.08,2/11/2017
2/11/2017 16:00,8789.00,86,276.09,2/11/2017
2/11/2017 17:00,9308.00,86,276.51,2/11/2017
2/11/2017 18:00,9382.00,86,277.36,2/11/2017
2/11/2017 19:00,9178.00,75,278.51,2/11/2017
2/11/2017 20:00,8894.00,75,279.37,2/11/2017
2/11/2017 21:00,8547.00,70,280.53,2/11/2017
2/11/2017 22:00,7997.00,70,280.56,2/11/2017
2/11/2017 23:00,7561.00,75,279.98,2/11/2017
2/12/2017 0:00,7214.00,75,279.7,2/12/2017
2/12/2017 1:00,7020.00,75,279.57,2/12/2017
2/12/2017 2:00,6968.00,75,278.99,2/12/2017
2/12/2017 3:00,6976.00,81,278.28,2/12/2017
2/12/2017 4:00,7123.00,80,277.27,2/12/2017
2/12/2017 5:00,7534.00,93,276.46,2/12/2017
2/12/2017 6:00,8274.00,100,275.81,2/12/2017
2/12/2017 7:00,8994.00,93,275.95,2/12/2017
2/12/2017 8:00,9093.00,93,276.16,2/12/2017
2/12/2017 9:00,9011.00,93,275.17,2/12/2017
2/12/2017 10:00,8918.00,93,274.56,2/12/2017
2/12/2017 11:00,8787.00,93,273.98,2/12/2017
2/12/2017 12:00,8682.00,100,273.38,2/12/2017
2/12/2017 13:00,8626.00,100,273.38,2/12/2017
2/12/2017 14:00,8572.00,100,273.16,2/12/2017
